system:index,BasinID,area,feature,year,.geo
24_2_00020000000000002c8c,5080162350,1.4252832158091825E7,waterArea,2009.0,
24_2_000600000000000023f1,6080108730,7159811.813433957,waterArea,2009.0,
24_2_000600000000000029af,6080099320,6015961.979741115,waterArea,2009.0,
25_1_1_00000000000000002704,1080977020,0.0,cl,2010.0,
25_1_1_00020000000000002c8c,5080162350,1997.0,cl,2010.0,
25_1_1_000600000000000023f1,6080108730,1138.0,cl,2010.0,
25_1_1_000600000000000029af,6080099320,339.0,cl,2010.0,
25_1_2_00000000000000002704,1080977020,0.0,rivArea,2010.0,
25_1_2_00020000000000002c8c,5080162350,1.1888526683590878E7,rivArea,2010.0,
25_1_2_000600000000000023f1,6080108730,7106030.140978765,rivArea,2010.0,
25_1_2_000600000000000029af,6080099320,3245816.178892846,rivArea,2010.0,
25_2_00000000000000002704,1080977020,90629.7222290039,waterArea,2010.0,
25_2_00020000000000002c8c,5080162350,1.4290205240464874E7,waterArea,2010.0,
25_2_000600000000000023f1,6080108730,8701217.689654661,waterArea,2010.0,
25_2_000600000000000029af,6080099320,6577360.9958024565,waterArea,2010.0,
26_1_1_00000000000000002704,1080977020,0.0,cl,2011.0,
26_1_1_00020000000000002c8c,5080162350,1937.0,cl,2011.0,
26_1_1_000600000000000023f1,6080108730,866.0,cl,2011.0,
26_1_1_000600000000000029af,6080099320,296.0,cl,2011.0,
26_1_2_00000000000000002704,1080977020,0.0,rivArea,2011.0,
26_1_2_00020000000000002c8c,5080162350,1.1652863509240005E7,rivArea,2011.0,
26_1_2_000600000000000023f1,6080108730,5777596.77646245,rivArea,2011.0,
26_1_2_000600000000000029af,6080099320,3165823.4891345454,rivArea,2011.0,
26_2_00000000000000002704,1080977020,119069.89440917969,waterArea,2011.0,
26_2_00020000000000002c8c,5080162350,1.418405323576014E7,waterArea,2011.0,
26_2_000600000000000023f1,6080108730,7295788.107958745,waterArea,2011.0,
26_2_000600000000000029af,6080099320,6771238.131304812,waterArea,2011.0,
27_1_1_00000000000000002704,1080977020,0.0,cl,2012.0,
27_1_1_00020000000000002c8c,5080162350,2053.0,cl,2012.0,
27_1_1_000600000000000023f1,6080108730,576.0,cl,2012.0,
27_1_1_000600000000000029af,6080099320,351.0,cl,2012.0,
27_1_2_00000000000000002704,1080977020,0.0,rivArea,2012.0,
27_1_2_00020000000000002c8c,5080162350,1.2315247871546367E7,rivArea,2012.0,
27_1_2_000600000000000023f1,6080108730,5518346.690783452,rivArea,2012.0,
27_1_2_000600000000000029af,6080099320,3245852.057531738,rivArea,2012.0,
27_2_00000000000000002704,1080977020,127068.94854736328,waterArea,2012.0,
27_2_00020000000000002c8c,5080162350,1.5201429496479347E7,waterArea,2012.0,
27_2_000600000000000023f1,6080108730,7234204.407045372,waterArea,2012.0,
27_2_000600000000000029af,6080099320,7155196.683843396,waterArea,2012.0,
28_1_1_00000000000000002704,1080977020,0.0,cl,2013.0,
28_1_1_00020000000000002c8c,5080162350,2219.0,cl,2013.0,
28_1_1_000600000000000023f1,6080108730,709.0,cl,2013.0,
28_1_1_000600000000000029af,6080099320,506.0,cl,2013.0,
